pid,condition,section,block,trial,start_time,end_time,err_count
P05,CS889LinearMenu,visible,1,7,1543592339578,1543592340572,0
P05,CS889LinearMenu,visible,1,8,1543592340664,1543592341671,0
P05,CS889LinearMenu,visible,1,9,1543592341751,1543592343535,0
P05,CS889LinearMenu,visible,1,10,1543592343620,1543592345235,0
P05,CS889LinearMenu,visible,1,11,1543592345315,1543592346485,0
P05,CS889LinearMenu,visible,1,12,1543592346568,1543592347815,0
P05,CS889LinearMenu,visible,1,13,1543592347896,1543592349155,0
P05,CS889LinearMenu,visible,1,14,1543592349246,1543592350910,0
P05,CS889LinearMenu,visible,1,15,1543592351005,1543592352394,0
P05,CS889LinearMenu,visible,1,16,1543592352477,1543592355331,0
P05,CS889LinearMenu,visible,1,17,1543592355423,1543592356738,0
P05,CS889LinearMenu,visible,1,18,1543592356824,1543592358370,0
P05,CS889LinearMenu,visible,1,19,1543592358461,1543592359621,0
P05,CS889LinearMenu,visible,1,20,1543592359709,1543592360812,0
P05,CS889LinearMenu,visible,1,21,1543592360898,1543592361989,0
P05,CS889LinearMenu,visible,1,22,1543592362074,1543592363206,0
P05,CS889LinearMenu,visible,1,23,1543592363295,1543592364615,0
P05,CS889LinearMenu,visible,1,24,1543592364696,1543592365537,0
P05,CS889LinearMenu,visible,1,25,1543592365621,1543592366675,0
P05,CS889LinearMenu,visible,2,0,1543592370726,1543592371964,0
P05,CS889LinearMenu,visible,2,1,1543592372050,1543592373698,0
P05,CS889LinearMenu,visible,2,2,1543592373789,1543592375137,0
P05,CS889LinearMenu,visible,2,3,1543592375222,1543592376589,0
P05,CS889LinearMenu,visible,2,4,1543592376677,1543592378185,0
P05,CS889LinearMenu,visible,2,5,1543592378289,1543592379377,0
P05,CS889LinearMenu,visible,2,6,1543592379466,1543592380632,0
P05,CS889LinearMenu,visible,2,7,1543592380718,1543592381984,0
P05,CS889LinearMenu,visible,2,8,1543592382066,1543592383213,0
P05,CS889LinearMenu,visible,2,9,1543592383298,1543592384585,0
P05,CS889LinearMenu,visible,2,10,1543592384672,1543592385816,0
P05,CS889LinearMenu,visible,2,11,1543592385901,1543592387134,0
P05,CS889LinearMenu,visible,2,12,1543592387220,1543592388178,0
P05,CS889LinearMenu,visible,2,13,1543592388264,1543592389246,0
P05,CS889LinearMenu,visible,2,14,1543592389336,1543592390295,0
P05,CS889LinearMenu,visible,2,15,1543592390382,1543592391389,0
P05,CS889LinearMenu,visible,2,16,1543592391486,1543592393354,0
P05,CS889LinearMenu,visible,2,17,1543592393434,1543592394434,0
P05,CS889LinearMenu,visible,2,18,1543592394519,1543592396013,0
P05,CS889LinearMenu,visible,2,19,1543592396097,1543592397606,0
P05,CS889LinearMenu,visible,2,20,1543592397693,1543592398873,0
P05,CS889LinearMenu,visible,2,21,1543592398962,1543592399973,0
P05,CS889LinearMenu,visible,2,22,1543592400063,1543592401344,0
P05,CS889LinearMenu,visible,2,23,1543592401433,1543592403285,0
P05,CS889LinearMenu,visible,2,24,1543592403368,1543592404781,0
P05,CS889LinearMenu,visible,2,25,1543592404867,1543592406078,0
P05,CS889C3Gesture,practice,0,0,1543592503310,1543592504504,0
P05,CS889C3Gesture,practice,0,1,1543592505243,1543592506667,0
P05,CS889C3Gesture,practice,0,2,1543592507486,1543592508254,0
P05,CS889C3Gesture,practice,0,3,1543592508895,1543592509602,0
P05,CS889C3Gesture,practice,0,4,1543592514259,1543592516195,0
P05,CS889C3Gesture,practice,0,5,1543592517822,1543592518676,0
P05,CS889C3Gesture,practice,0,6,1543592519662,1543592520552,0
P05,CS889C3Gesture,practice,0,7,1543592521528,1543592522234,0
P05,CS889C3Gesture,practice,0,8,1543592523137,1543592523668,0
P05,CS889C3Gesture,practice,0,9,1543592524365,1543592525276,0
P05,CS889C3Gesture,practice,0,10,1543592526356,1543592526843,0
P05,CS889C3Gesture,practice,0,11,1543592527860,1543592529181,0
P05,CS889C3Gesture,practice,0,12,1543592530172,1543592530674,0
P05,CS889C3Gesture,practice,0,13,1543592531760,1543592532379,0
P05,CS889C3Gesture,practice,0,14,1543592533501,1543592534310,0
P05,CS889C3Gesture,practice,0,15,1543592535222,1543592536191,0
P05,CS889C3Gesture,practice,0,16,1543592537058,1543592537762,0
P05,CS889C3Gesture,practice,0,17,1543592538371,1543592539363,0
P05,CS889C3Gesture,practice,0,18,1543592540955,1543592541783,0
P05,CS889C3Gesture,practice,0,19,1543592542471,1543592543677,0
P05,CS889C3Gesture,practice,0,20,1543592544393,1543592545079,0
P05,CS889C3Gesture,practice,0,21,1543592545935,1543592547105,0
P05,CS889C3Gesture,practice,0,22,1543592547787,1543592549355,0
P05,CS889C3Gesture,practice,0,23,1543592553055,1543592554361,1
P05,CS889C3Gesture,practice,0,24,1543592555071,1543592556233,0
P05,CS889C3Gesture,practice,0,25,1543592557271,1543592558515,0
P05,CS889C3Gesture,visible,0,0,1543592564276,1543592565139,0
P05,CS889C3Gesture,visible,0,1,1543592565806,1543592566882,0
P05,CS889C3Gesture,visible,0,2,1543592567483,1543592568703,0
P05,CS889C3Gesture,visible,0,3,1543592569393,1543592571128,0
P05,CS889C3Gesture,visible,0,4,1543592571714,1543592572446,0
P05,CS889C3Gesture,visible,0,5,1543592573145,1543592573831,0
P05,CS889C3Gesture,visible,0,6,1543592574473,1543592575442,1
P05,CS889C3Gesture,visible,0,7,1543592575540,1543592578018,0
P05,CS889C3Gesture,visible,0,8,1543592578708,1543592579865,0
P05,CS889C3Gesture,visible,0,9,1543592580561,1543592581873,0
P05,CS889C3Gesture,visible,0,10,1543592583006,1543592584024,0
P05,CS889C3Gesture,visible,0,11,1543592584697,1543592585604,0
P05,CS889C3Gesture,visible,0,12,1543592586292,1543592588065,0
P05,CS889C3Gesture,visible,0,13,1543592588862,1543592589870,0
P05,CS889C3Gesture,visible,0,14,1543592590906,1543592591744,0
P05,CS889C3Gesture,visible,0,15,1543592592446,1543592593111,0
P05,CS889C3Gesture,visible,0,16,1543592593798,1543592594785,0
P05,CS889C3Gesture,visible,0,17,1543592595417,1543592596036,0
P05,CS889C3Gesture,visible,0,18,1543592596758,1543592597378,0
P05,CS889C3Gesture,visible,0,19,1543592597921,1543592598626,0
P05,CS889C3Gesture,visible,0,20,1543592599260,1543592601101,0
P05,CS889C3Gesture,visible,0,21,1543592601857,1543592602850,0
P05,CS889C3Gesture,visible,0,22,1543592603416,1543592604427,0
P05,CS889C3Gesture,visible,0,23,1543592605045,1543592606059,0
P05,CS889C3Gesture,visible,0,24,1543592606868,1543592607978,0
P05,CS889C3Gesture,visible,0,25,1543592608789,1543592609900,0
P05,CS889C3Gesture,visible,1,0,1543592632416,1543592633230,0
P05,CS889C3Gesture,visible,1,1,1543592633933,1543592634492,0
P05,CS889C3Gesture,visible,1,2,1543592635127,1543592635949,0
P05,CS889C3Gesture,visible,1,3,1543592637048,1543592639777,0
P05,CS889C3Gesture,visible,1,4,1543592640511,1543592641789,0
P05,CS889C3Gesture,visible,1,5,1543592642388,1543592643464,0
P05,CS889C3Gesture,visible,1,6,1543592644054,1543592644754,0
P05,CS889C3Gesture,visible,1,7,1543592645349,1543592646246,0
P05,CS889C3Gesture,visible,1,8,1543592646811,1543592647559,0
P05,CS889C3Gesture,visible,1,9,1543592648163,1543592648781,0
P05,CS889C3Gesture,visible,1,10,1543592649337,1543592649943,0
P05,CS889C3Gesture,visible,1,11,1543592650643,1543592651249,0
P05,CS889C3Gesture,visible,1,12,1543592651881,1543592652438,0
P05,CS889C3Gesture,visible,1,13,1543592652976,1543592653520,0
P05,CS889C3Gesture,visible,1,14,1543592654060,1543592654671,0
P05,CS889C3Gesture,visible,1,15,1543592655200,1543592655813,0
P05,CS889C3Gesture,visible,1,16,1543592656406,1543592656856,0
P05,CS889C3Gesture,visible,1,17,1543592657424,1543592657886,0
P05,CS889C3Gesture,visible,1,18,1543592658451,1543592659090,1
P05,CS889C3Gesture,visible,1,19,1543592660309,1543592661906,1
P05,CS889C3Gesture,visible,1,20,1543592662494,1543592663325,0
P05,CS889C3Gesture,visible,1,21,1543592664002,1543592664586,0
P05,CS889C3Gesture,visible,1,22,1543592665287,1543592665961,0
P05,CS889C3Gesture,visible,1,23,1543592666866,1543592667883,0
P05,CS889C3Gesture,visible,1,24,1543592668481,1543592669320,0
P05,CS889C3Gesture,visible,1,25,1543592670134,1543592671031,0
P05,CS889C3Gesture,visible,2,0,1543592677510,1543592678341,0
P05,CS889C3Gesture,visible,2,1,1543592679060,1543592679859,0
P05,CS889C3Gesture,visible,2,2,1543592680813,1543592681334,0
P05,CS889C3Gesture,visible,2,3,1543592681919,1543592682793,0
P05,CS889C3Gesture,visible,2,4,1543592683327,1543592683810,0
P05,CS889C3Gesture,visible,2,5,1543592684421,1543592685160,0
P05,CS889C3Gesture,visible,2,6,1543592685705,1543592686498,0
P05,CS889C3Gesture,visible,2,7,1543592687115,1543592687614,0
P05,CS889C3Gesture,visible,2,8,1543592688173,1543592688651,0
P05,CS889C3Gesture,visible,2,9,1543592689269,1543592690091,0
P05,CS889C3Gesture,visible,2,10,1543592690934,1543592691419,0
P05,CS889C3Gesture,visible,2,11,1543592691960,1543592692580,0
P05,CS889C3Gesture,visible,2,12,1543592693383,1543592694144,0
P05,CS889C3Gesture,visible,2,13,1543592694652,1543592695228,0
P05,CS889C3Gesture,visible,2,14,1543592695904,1543592696478,0
P05,CS889C3Gesture,visible,2,15,1543592697078,1543592697800,0
P05,CS889C3Gesture,visible,2,16,1543592698396,1543592699538,0
P05,CS889C3Gesture,visible,2,17,1543592700318,1543592700781,0
P05,CS889C3Gesture,visible,2,18,1543592701467,1543592701955,0
P05,CS889C3Gesture,visible,2,19,1543592703019,1543592703624,0
P05,CS889C3Gesture,visible,2,20,1543592705185,1543592705674,0
P05,CS889C3Gesture,visible,2,21,1543592706336,1543592706870,0
P05,CS889C3Gesture,visible,2,22,1543592707690,1543592708197,0
P05,CS889C3Gesture,visible,2,23,1543592709018,1543592710106,0
P05,CS889C3Gesture,visible,2,24,1543592710737,1543592711212,0
P05,CS889C3Gesture,visible,2,25,1543592711991,1543592712579,0
P05,CS889C3,practice,0,0,1543592745990,1543592747484,0
P05,CS889C3,practice,0,1,1543592748192,1543592748833,0
P05,CS889C3,practice,0,2,1543592749364,1543592750073,0
P05,CS889C3,practice,0,3,1543592750749,1543592751738,0
P05,CS889C3,practice,0,4,1543592752448,1543592753061,0
P05,CS889C3,practice,0,5,1543592755098,1543592755979,1
P05,CS889C3,practice,0,6,1543592756546,1543592757559,0
P05,CS889C3,practice,0,7,1543592758549,1543592759661,0
P05,CS889C3,practice,0,8,1543592760278,1543592761074,0
P05,CS889C3,practice,0,9,1543592761629,1543592762555,0
P05,CS889C3,practice,0,10,1543592763205,1543592764206,0
P05,CS889C3,practice,0,11,1543592764835,1543592765804,0
P05,CS889C3,practice,0,12,1543592766275,1543592767389,0
P05,CS889C3,practice,0,13,1543592767962,1543592768671,0
P05,CS889C3,practice,0,14,1543592769168,1543592769935,0
P05,CS889C3,practice,0,15,1543592770542,1543592771389,0
P05,CS889C3,practice,0,16,1543592771983,1543592772679,0
P05,CS889C3,practice,0,17,1543592773189,1543592773980,0
P05,CS889C3,practice,0,18,1543592774440,1543592775550,0
P05,CS889C3,practice,0,19,1543592776060,1543592776834,0
P05,CS889C3,practice,0,20,1543592777335,1543592778074,0
P05,CS889C3,practice,0,21,1543592778664,1543592779514,0
P05,CS889C3,practice,0,22,1543592779981,1543592780904,0
P05,CS889C3,practice,0,23,1543592781523,1543592782407,0
P05,CS889C3,practice,0,24,1543592782907,1543592783871,0
P05,CS889C3,practice,0,25,1543592784393,1543592785095,0
P05,CS889C3,visible,0,0,1543592789687,1543592790520,0
P05,CS889C3,visible,0,1,1543592791062,1543592791793,0
P05,CS889C3,visible,0,2,1543592792248,1543592792914,0
P05,CS889C3,visible,0,3,1543592793387,1543592794283,0
P05,CS889C3,visible,0,4,1543592794905,1543592795819,0
P05,CS889C3,visible,0,5,1543592796479,1543592797120,0
P05,CS889C3,visible,0,6,1543592797620,1543592798774,0
P05,CS889C3,visible,0,7,1543592799272,1543592800114,0
P05,CS889C3,visible,0,8,1543592800533,1543592801335,0
P05,CS889C3,visible,0,9,1543592801740,1543592802422,0
P05,CS889C3,visible,0,10,1543592802813,1543592803756,0
P05,CS889C3,visible,0,11,1543592804109,1543592805145,0
P05,CS889C3,visible,0,12,1543592805583,1543592806266,0
P05,CS889C3,visible,0,13,1543592806711,1543592807436,0
P05,CS889C3,visible,0,14,1543592807839,1543592809151,0
P05,CS889C3,visible,0,15,1543592809681,1543592810343,0
P05,CS889C3,visible,0,16,1543592812163,1543592813350,1
P05,CS889C3,visible,0,17,1543592813841,1543592814692,0
P05,CS889C3,visible,0,18,1543592815156,1543592816183,0
P05,CS889C3,visible,0,19,1543592816686,1543592817624,0
P05,CS889C3,visible,0,20,1543592818127,1543592820269,0
P05,CS889C3,visible,0,21,1543592820954,1543592821591,0
P05,CS889C3,visible,0,22,1543592822138,1543592822903,0
P05,CS889C3,visible,0,23,1543592825000,1543592826118,1
P05,CS889C3,visible,0,24,1543592826807,1543592827695,0
P05,CS889C3,visible,0,25,1543592828358,1543592829322,0
P05,CS889C3,visible,1,0,1543592834358,1543592835130,0
P05,CS889C3,visible,1,1,1543592835696,1543592836852,0
P05,CS889C3,visible,1,2,1543592837306,1543592838070,0
P05,CS889C3,visible,1,3,1543592838602,1543592839480,0
P05,CS889C3,visible,1,4,1543592839910,1543592840706,0
P05,CS889C3,visible,1,5,1543592841126,1543592841902,0
P05,CS889C3,visible,1,6,1543592842345,1543592843084,0
P05,CS889C3,visible,1,7,1543592843494,1543592844236,0
P05,CS889C3,visible,1,8,1543592844635,1543592845621,0
P05,CS889C3,visible,1,9,1543592845929,1543592847518,0
P05,CS889C3,visible,1,10,1543592848087,1543592849143,0
P05,CS889C3,visible,1,11,1543592849627,1543592850479,0
P05,CS889C3,visible,1,12,1543592852512,1543592853320,1
P05,CS889C3,visible,1,13,1543592853827,1543592854705,0
P05,CS889C3,visible,1,14,1543592855104,1543592856054,0
P05,CS889C3,visible,1,15,1543592856463,1543592857304,0
P05,CS889C3,visible,1,16,1543592857780,1543592858803,0
P05,CS889C3,visible,1,17,1543592859324,1543592860188,0
P05,CS889C3,visible,1,18,1543592860698,1543592861480,0
P05,CS889C3,visible,1,19,1543592862159,1543592863114,0
P05,CS889C3,visible,1,20,1543592863769,1543592864581,0
P05,CS889C3,visible,1,21,1543592865053,1543592865758,0
P05,CS889C3,visible,1,22,1543592866271,1543592867044,0
P05,CS889C3,visible,1,23,1543592867488,1543592868275,0
P05,CS889C3,visible,1,24,1543592872169,1543592872980,2
P05,CS889C3,visible,1,25,1543592873620,1543592874594,0
P05,CS889C3,visible,2,0,1543592882126,1543592883032,1
P05,CS889C3,visible,2,1,1543592883528,1543592884330,0
P05,CS889C3,visible,2,2,1543592884778,1543592885632,0
P05,CS889C3,visible,2,3,1543592889001,1543592889921,2
P05,CS889C3,visible,2,4,1543592890543,1543592891354,0
P05,CS889C3,visible,2,5,1543592893261,1543592894080,1
P05,CS889C3,visible,2,6,1543592894678,1543592896258,0
P05,CS889C3,visible,2,7,1543592896854,1543592898249,0
P05,CS889C3,visible,2,8,1543592898718,1543592899619,0
P05,CS889C3,visible,2,9,1543592900093,1543592901005,0
P05,CS889C3,visible,2,10,1543592901389,1543592902766,0
P05,CS889C3,visible,2,11,1543592903289,1543592904287,0
P05,CS889C3,visible,2,12,1543592904763,1543592906193,0
P05,CS889C3,visible,2,13,1543592906628,1543592907631,0
P05,CS889C3,visible,2,14,1543592908203,1543592909408,0
P05,CS889C3,visible,2,15,1543592910023,1543592910763,0
P05,CS889C3,visible,2,16,1543592911156,1543592912319,0
P05,CS889C3,visible,2,17,1543592912738,1543592913496,0
P05,CS889C3,visible,2,18,1543592913944,1543592914830,0
P05,CS889C3,visible,2,19,1543592915330,1543592917319,0
P05,CS889C3,visible,2,20,1543592917888,1543592918894,0
P05,CS889C3,visible,2,21,1543592919496,1543592920326,0
P05,CS889C3,visible,2,22,1543592920825,1543592921735,0
P05,CS889C3,visible,2,23,1543592922223,1543592923293,0
P05,CS889C3,visible,2,24,1543592923753,1543592924663,0
P05,CS889C3,visible,2,25,1543592925170,1543592926269,0
P06,CS889C3UnorderedGesture,practice,0,0,1543595872841,1543595881768,0
P06,CS889C3UnorderedGesture,practice,0,1,1543595883222,1543595886737,0
P06,CS889C3UnorderedGesture,practice,0,2,1543595889069,1543595899292,0
P06,CS889C3UnorderedGesture,practice,0,3,1543595900496,1543595902453,0
P06,CS889C3UnorderedGesture,practice,0,4,1543595903507,1543595917220,0
P06,CS889C3UnorderedGesture,practice,0,5,1543595918118,1543595919844,0
P06,CS889C3UnorderedGesture,practice,0,6,1543595920553,1543595922715,0
P06,CS889C3UnorderedGesture,practice,0,7,1543595923334,1543595928066,0
P06,CS889C3UnorderedGesture,practice,0,8,1543595928707,1543595930468,0
P06,CS889C3UnorderedGesture,practice,0,9,1543595931504,1543595936488,0
P06,CS889C3UnorderedGesture,practice,0,10,1543595937174,1543595941392,0
P06,CS889C3UnorderedGesture,practice,0,11,1543595941988,1543595951087,0
P06,CS889C3UnorderedGesture,practice,0,12,1543595952292,1543595962447,0
P06,CS889C3UnorderedGesture,practice,0,13,1543595963490,1543595971394,0
P06,CS889C3UnorderedGesture,practice,0,14,1543595972381,1543595981861,0
P06,CS889C3UnorderedGesture,practice,0,15,1543595982770,1543595984530,0
P06,CS889C3UnorderedGesture,practice,0,16,1543595985216,1543595988350,0
P06,CS889C3UnorderedGesture,practice,0,17,1543595989248,1543595992428,0
P06,CS889C3UnorderedGesture,practice,0,18,1543595993326,1543596002671,0
P06,CS889C3UnorderedGesture,practice,0,19,1543596003312,1543596006179,0
P06,CS889C3UnorderedGesture,practice,0,20,1543596007302,1543596009193,0
P06,CS889C3UnorderedGesture,practice,0,21,1543596010060,1543596014305,0
P06,CS889C3UnorderedGesture,practice,0,22,1543596015421,1543596019605,0
P06,CS889C3UnorderedGesture,practice,0,23,1543596020418,1543596022956,0
P06,CS889C3UnorderedGesture,practice,0,24,1543596023876,1543596029714,0
P06,CS889C3UnorderedGesture,practice,0,25,1543596030310,1543596036449,0
P06,CS889C3UnorderedGesture,visible,0,0,1543596064226,1543596077511,0
P06,CS889C3UnorderedGesture,visible,0,1,1543596078286,1543596083006,0
P06,CS889C3UnorderedGesture,visible,0,2,1543596083603,1543596095479,0
P06,CS889C3UnorderedGesture,visible,0,3,1543596096079,1543596097740,0
P06,CS889C3UnorderedGesture,visible,0,4,1543596098381,1543596105134,0
P06,CS889C3UnorderedGesture,visible,0,5,1543596105664,1543596108307,0
P06,CS889C3UnorderedGesture,visible,0,6,1543596108970,1543596111233,0
P06,CS889C3UnorderedGesture,visible,0,7,1543596111763,1543596118181,0
P06,CS889C3UnorderedGesture,visible,0,8,1543596118799,1543596123095,0
P06,CS889C3UnorderedGesture,visible,0,9,1543596123726,1543596126380,0
P06,CS889C3UnorderedGesture,visible,0,10,1543596127451,1543596131172,0
P06,CS889C3UnorderedGesture,visible,0,11,1543596131970,1543596140040,0
P06,CS889C3UnorderedGesture,visible,0,12,1543596140855,1543596147771,0
P06,CS889C3UnorderedGesture,visible,0,13,1543596148847,1543596153836,0
P06,CS889C3UnorderedGesture,visible,0,14,1543596154566,1543596160114,0
P06,CS889C3UnorderedGesture,visible,0,15,1543596160755,1543596164459,0
P06,CS889C3UnorderedGesture,visible,0,16,1543596165033,1543596169519,0
P06,CS889C3UnorderedGesture,visible,0,17,1543596170161,1543596177942,0
P06,CS889C3UnorderedGesture,visible,0,18,1543596178694,1543596183581,0
P06,CS889C3UnorderedGesture,visible,0,19,1543596184200,1543596189688,0
P06,CS889C3UnorderedGesture,visible,0,20,1543596190356,1543596193646,0
P06,CS889C3UnorderedGesture,visible,0,21,1543596194366,1543596195891,0
P06,CS889C3UnorderedGesture,visible,0,22,1543596196511,1543596201120,0
P06,CS889C3UnorderedGesture,visible,0,23,1543596201572,1543596204176,0
P06,CS889C3UnorderedGesture,visible,0,24,1543596204686,1543596220822,0
P06,CS889C3UnorderedGesture,visible,0,25,1543596221487,1543596223972,0
P06,CS889C3UnorderedGesture,visible,1,0,1543596248656,1543596252943,0
P06,CS889C3UnorderedGesture,visible,1,1,1543596253478,1543596255597,0
P06,CS889C3UnorderedGesture,visible,1,2,1543596256225,1543596260075,0
P06,CS889C3UnorderedGesture,visible,1,3,1543596260648,1543596263404,0
P06,CS889C3UnorderedGesture,visible,1,4,1543596263888,1543596267112,0
P06,CS889C3UnorderedGesture,visible,1,5,1543596267485,1543596272776,0
P06,CS889C3UnorderedGesture,visible,1,6,1543596273484,1543596277836,0
P06,CS889C3UnorderedGesture,visible,1,7,1543596278476,1543596281270,0
P06,CS889C3UnorderedGesture,visible,1,8,1543596282028,1543596291413,0
P06,CS889C3UnorderedGesture,visible,1,9,1543596291914,1543596296802,0
P06,CS889C3UnorderedGesture,visible,1,10,1543596297376,1543596301651,0
P06,CS889C3UnorderedGesture,visible,1,11,1543596302214,1543596305828,0
P06,CS889C3UnorderedGesture,visible,1,12,1543596306524,1543596312060,0
P06,CS889C3UnorderedGesture,visible,1,13,1543596312657,1543596317859,0
P06,CS889C3UnorderedGesture,visible,1,14,1543596318722,1543596321711,0
P06,CS889C3UnorderedGesture,visible,1,15,1543596322442,1543596327753,0
P06,CS889C3UnorderedGesture,visible,1,16,1543596328328,1543596331988,0
P06,CS889C3UnorderedGesture,visible,1,17,1543596332540,1543596339539,0
P06,CS889C3UnorderedGesture,visible,1,18,1543596340799,1543596344342,0
P06,CS889C3UnorderedGesture,visible,1,19,1543596344715,1543596357854,0
P06,CS889C3UnorderedGesture,visible,1,20,1543596358387,1543596361109,0
P06,CS889C3UnorderedGesture,visible,1,21,1543596361615,1543596364562,0
P06,CS889C3UnorderedGesture,visible,1,22,1543596365313,1543596368034,0
P06,CS889C3UnorderedGesture,visible,1,23,1543596368586,1543596372413,0
P06,CS889C3UnorderedGesture,visible,1,24,1543596372965,1543596375216,0
P06,CS889C3UnorderedGesture,visible,1,25,1543596375813,1543596390588,0
P06,CS889C3UnorderedGesture,visible,2,0,1543596399497,1543596402952,0
P06,CS889C3UnorderedGesture,visible,2,1,1543596404279,1543596406559,0
P06,CS889C3UnorderedGesture,visible,2,2,1543596407055,1543596409587,0
P06,CS889C3UnorderedGesture,visible,2,3,1543596410340,1543596417585,0
P06,CS889C3UnorderedGesture,visible,2,4,1543596418248,1543596455982,0
P06,CS889C3UnorderedGesture,visible,2,5,1543596456708,1543596458087,0
P06,CS889C3UnorderedGesture,visible,2,6,1543596458684,1543596460868,0
P06,CS889C3UnorderedGesture,visible,2,7,1543596461487,1543596463102,0
P06,CS889C3UnorderedGesture,visible,2,8,1543596463766,1543596465203,0
P06,CS889C3UnorderedGesture,visible,2,9,1543596465821,1543596470207,0
P06,CS889C3UnorderedGesture,visible,2,10,1543596470848,1543596473312,0
P06,CS889C3UnorderedGesture,visible,2,11,1543596473953,1543596477590,0
P06,CS889C3UnorderedGesture,visible,2,12,1543596478254,1543596480774,0
P06,CS889C3UnorderedGesture,visible,2,13,1543596481460,1543596483813,0
P06,CS889C3UnorderedGesture,visible,2,14,1543596484610,1543596487505,0
P06,CS889C3UnorderedGesture,visible,2,15,1543596488419,1543596495093,0
P06,CS889C3UnorderedGesture,visible,2,16,1543596495690,1543596504120,0
P06,CS889C3UnorderedGesture,visible,2,17,1543596504939,1543596506453,0
P06,CS889C3UnorderedGesture,visible,2,18,1543596507184,1543596510206,0
P06,CS889C3UnorderedGesture,visible,2,19,1543596510825,1543596514071,0
P06,CS889C3UnorderedGesture,visible,2,20,1543596514803,1543596516184,0
P06,CS889C3UnorderedGesture,visible,2,21,1543596516846,1543596519914,0
P06,CS889C3UnorderedGesture,visible,2,22,1543596520577,1543596523723,0
P06,CS889C3UnorderedGesture,visible,2,23,1543596524341,1543596543226,0
P06,CS889C3UnorderedGesture,visible,2,24,1543596543889,1543596550854,0
P06,CS889C3UnorderedGesture,visible,2,25,1543596551540,1543596557288,0
P06,CS889LinearMenu,practice,0,0,1543596596744,1543596598897,0
P06,CS889LinearMenu,practice,0,1,1543596598974,1543596600907,0
P06,CS889LinearMenu,practice,0,2,1543596600980,1543596602605,0
P06,CS889LinearMenu,practice,0,3,1543596602681,1543596604130,0
P06,CS889LinearMenu,practice,0,4,1543596604206,1543596606325,0
P06,CS889LinearMenu,practice,0,5,1543596606400,1543596608078,0
P06,CS889LinearMenu,practice,0,6,1543596608154,1543596609330,0
P06,CS889LinearMenu,practice,0,7,1543596609407,1543596610860,0
P06,CS889LinearMenu,practice,0,8,1543596610932,1543596612558,0
P06,CS889LinearMenu,practice,0,9,1543596612634,1543596614188,0
P06,CS889LinearMenu,practice,0,10,1543596614265,1543596616266,0
P06,CS889LinearMenu,practice,0,11,1543596616341,1543596618422,0
P06,CS889LinearMenu,practice,0,12,1543596618496,1543596620534,0
P06,CS889LinearMenu,practice,0,13,1543596620610,1543596622143,0
P06,CS889LinearMenu,practice,0,14,1543596622219,1543596624108,0
P06,CS889LinearMenu,practice,0,15,1543596624183,1543596625527,0
P06,CS889LinearMenu,practice,0,16,1543596625607,1543596627816,0
P06,CS889LinearMenu,practice,0,17,1543596627892,1543596629626,0
P06,CS889LinearMenu,practice,0,18,1543596629701,1543596631056,0
P06,CS889LinearMenu,practice,0,19,1543596631131,1543596632519,0
P06,CS889LinearMenu,practice,0,20,1543596632613,1543596634820,0
P06,CS889LinearMenu,practice,0,21,1543596634894,1543596636718,0
P06,CS889LinearMenu,practice,0,22,1543596636793,1543596638338,0
P06,CS889LinearMenu,practice,0,23,1543596638413,1543596639824,0
P06,CS889LinearMenu,practice,0,24,1543596639899,1543596641790,0
P06,CS889LinearMenu,practice,0,25,1543596641861,1543596643901,1
P06,CS889LinearMenu,visible,0,0,1543596650627,1543596652915,0
P06,CS889LinearMenu,visible,0,1,1543596652989,1543596655574,0
P06,CS889LinearMenu,visible,0,2,1543596655646,1543596657629,0
P06,CS889LinearMenu,visible,0,3,1543596657706,1543596659729,0
P06,CS889LinearMenu,visible,0,4,1543596659804,1543596661349,0
P06,CS889LinearMenu,visible,0,5,1543596661444,1543596663829,0
P06,CS889LinearMenu,visible,0,6,1543596663904,1543596666064,0
P06,CS889LinearMenu,visible,0,7,1543596666137,1543596667793,0
P06,CS889LinearMenu,visible,0,8,1543596667867,1543596669302,0
P06,CS889LinearMenu,visible,0,9,1543596669378,1543596670933,0
P06,CS889LinearMenu,visible,0,10,1543596671009,1543596673134,0
P06,CS889LinearMenu,visible,0,11,1543596673208,1543596674776,0
P06,CS889LinearMenu,visible,0,12,1543596674852,1543596676227,0
P06,CS889LinearMenu,visible,0,13,1543596676301,1543596677958,0
P06,CS889LinearMenu,visible,0,14,1543596678033,1543596679612,0
P06,CS889LinearMenu,visible,0,15,1543596679687,1543596681031,0
P06,CS889LinearMenu,visible,0,16,1543596681108,1543596682717,0
P06,CS889LinearMenu,visible,0,17,1543596682793,1543596684169,0
P06,CS889LinearMenu,visible,0,18,1543596684244,1543596686046,0
P06,CS889LinearMenu,visible,0,19,1543596686121,1543596688046,0
P06,CS889LinearMenu,visible,0,20,1543596688118,1543596690101,0
P06,CS889LinearMenu,visible,0,21,1543596690178,1543596692123,0
P06,CS889LinearMenu,visible,0,22,1543596692198,1543596693575,0
P06,CS889LinearMenu,visible,0,23,1543596693650,1543596695071,0
P06,CS889LinearMenu,visible,0,24,1543596695146,1543596697239,0
P06,CS889LinearMenu,visible,0,25,1543596697311,1543596699025,0
P06,CS889LinearMenu,visible,1,0,1543596702426,1543596704823,0
P06,CS889LinearMenu,visible,1,1,1543596704899,1543596706334,0
